"","scm","scm_depth","sigma_surf","sig_temp","sst","sss","surf_chl","pyc_depth","set_vel","temp","chl_spd","delta_sigma","factor","warm_ind","strat","sigma_anomaly"
"73",0.378710465352285,50.4351250989641,23.6204567381692,1.17106115282679,27.6609992980957,36.6860008239746,0.065700002014637,-11.781102084671,-1.79486271612241e-09,27.6609992980957,8.04439110822299,0.265041241044081,"Low","Normal","Normal","positive sigma anomaly"
"74",3.29562201953718,49.8713403638523,23.5512104153521,1.1439751486345,26.9419994354248,36.2669982910156,0.518299996852875,147.586309020793,-1.75920730498574e-09,26.9419994354248,0.244391471753806,0.195794918226987,"High","Normal","Normal","positive sigma anomaly"
"75",0.93010701315675,28.430044703357,23.61068657541,1.14287228226656,26.9839992523193,36.3660011291504,0.591300010681152,7.47523417188574,-1.76930094209184e-09,26.9839992523193,21.4221527396807,0.255271078284885,"Low","Normal","Normal","positive sigma anomaly"
"76",1.9498860293924,15.0088767521625,23.8614682436412,1.11229535815692,26.5410003662109,36.5139999389648,1.71549999713898,6.80475590551318,-1.7895874483111e-09,26.5410003662109,20.3555924682065,0.506052746516069,"High","Normal","Normal","positive sigma anomaly"
"77",1.62764870634435,24.4181364681261,24.0052280159373,1.09667778186256,26.326000213623,36.6180000305176,1.21909999847412,25.9772364687407,-1.8025007876125e-09,26.326000213623,20.7776018466638,0.649812518812176,"High","Normal","Normal","positive sigma anomaly"
"78",1.85375078734288,39.5002668550164,23.7062582430013,1.14497190449957,27.1429996490479,36.5620002746582,0.19709999859333,181.507034744724,-1.78889933146225e-09,27.1429996490479,6.8276169108354,0.350842745876228,"High","Normal","Normal","positive sigma anomaly"
"79",1.09028778202612,53.8895301658834,23.6544787885659,1.15986494858794,27.4360008239746,36.6230010986328,0.145999997854233,93.3790225614419,-1.79184922133395e-09,27.4360008239746,10.3812589261155,0.299063291440824,"High","Normal","Normal","positive sigma anomaly"
"80",0.859431073882257,52.910735482029,23.1524028488512,1.20238057041467,27.8379993438721,36.1220016479492,0.0584000013768673,-14.3529366377568,-1.73287314626157e-09,27.8379993438721,25.0707840412453,-0.203012648273877,"Low","Normal","Normal","negative sigma anomaly"
"81",0.993751666434849,44.2127125592982,23.9548123987219,1.09585493777794,26.2509994506836,36.515998840332,0.313899993896484,103.895770982571,-1.79244036090453e-09,26.2509994506836,13.1780853600927,0.599396901596741,"Low","Normal","Normal","positive sigma anomaly"
"82",1.26402587193706,41.38174827094,23.8554554411222,1.12121102892439,26.7469997406006,36.5999984741211,0.182500004768372,8.84860824365245,-1.79622321313919e-09,26.7469997406006,8.80963252666677,0.500039943997102,"High","Normal","Normal","positive sigma anomaly"
"83",1.34010478895578,45.6288169872457,23.7232893653916,1.14322258908506,27.121000289917,36.5830001831055,0.131400004029274,-18.0685981588015,-1.79055986689351e-09,27.121000289917,12.9616757974788,0.36787386826645,"High","Normal","Normal","positive sigma anomaly"
"84",3.13469331441198,35.7232565621379,24.0986152753519,1.06715671253769,25.7169990539551,36.4780006408691,0.525600016117096,5.11116089650972,-1.79336911212591e-09,25.7169990539551,0.614879536088453,0.743199778226789,"High","Normal","Normal","positive sigma anomaly"
"85",0.817135854668332,50.3523293283927,24.0302197701699,1.09570366711298,26.3299999237061,36.6529998779297,0.20440000295639,48.1301501006358,-1.80627586596095e-09,26.3299999237061,21.8237997398163,0.674804273044764,"Low","Normal","Normal","positive sigma anomaly"
"86",1.0630788421981,42.8265468824555,23.8628019463862,1.12136876626304,26.7590007781982,36.609001159668,0.175200000405312,-1.64070287281732,-1.79775363584591e-09,26.7590007781982,11.7769869933492,0.50738644926107,"High","Normal","Normal","positive sigma anomaly"
"87",1.73772178103591,35.289679645593,23.9171410492569,1.11121139477214,26.5769996643066,36.6049995422363,0.328500002622604,33.1074006012003,-1.79898025365713e-09,26.5769996643066,6.18415920003322,0.561725552131769,"High","Normal","Normal","positive sigma anomaly"
"88",1.30717508777002,43.9934999979832,23.5953513694799,1.17103577251827,27.6310005187988,36.6419982910156,0.167899996042252,58.8842543726764,-1.79010014268842e-09,27.6310005187988,14.9868594799315,0.239935872354771,"High","Normal","Normal","positive sigma anomaly"
"89",1.05192074209576,52.0352729510223,23.5752766914524,1.1791166101466,27.7980003356934,36.6829986572266,0.18979999423027,-6.39831369928579,-1.79310869064287e-09,27.7980003356934,12.5303392121574,0.219861194327244,"High","Normal","Normal","positive sigma anomaly"
"90",0.625011070313805,40.8713069861789,23.3114160693407,1.16496567635502,27.1569995880127,36.0340003967285,0.547500014305115,88.3743024948216,-1.73227152730165e-09,27.1569995880127,42.1347286570291,-0.0439994277844349,"Low","Normal","Normal","negative sigma anomaly"
"91",0.655607768122258,37.8171319006828,23.3078693735694,1.1654432724897,27.1639995574951,36.0229988098145,0.569400012493134,79.2104556102861,-1.73204056718464e-09,27.1639995574951,38.2616822189066,-0.0475461235557546,"Low","Normal","Normal","negative sigma anomaly"
"92",1.35302191895601,38.1840556849426,23.3034339747284,1.17223064485041,27.3169994354248,36.0970001220703,0.379599988460541,127.221050985079,-1.73668367291958e-09,27.3169994354248,15.0578958534921,-0.0519815223967512,"High","Normal","Normal","negative sigma anomaly"
"93",1.29573616020873,36.1611669226254,23.6008638524211,1.13457713220523,26.7770004272461,36.265998840332,0.21170000731945,-4.74162800505855,-1.76046620669651e-09,26.7770004272461,9.78880838124367,0.245448355295956,"High","Normal","Normal","positive sigma anomaly"
"94",1.20874542922913,57.8740740797522,23.1762715598854,1.20739868487173,27.9829998016357,36.2179985046387,0.0948999971151352,61.3410074110758,-1.74130185724991e-09,27.9829998016357,8.74392703563321,-0.179143937239679,"High","Normal","Normal","negative sigma anomaly"
"95",2.13538776765778,25.4724393160141,23.9643281807743,1.111902645776,26.6459999084473,36.7120018005371,0.83950001001358,225.945710437786,-1.80833121254835e-09,26.6459999084473,9.53898200570688,0.608912683649145,"High","Normal","Normal","positive sigma anomaly"
"96",1.41062032205031,54.2094283110671,23.2422510627052,1.18469591319384,27.5349998474121,36.1100006103516,0.065700002014637,-12.8779589088078,-1.73542719214683e-09,27.5349998474121,10.1922526237596,-0.113164434419879,"High","Normal","Normal","negative sigma anomaly"
"97",0.804483125506146,62.9049963729497,23.208716840335,1.20243612690868,27.9069995880127,36.2330017089844,0.0511000007390976,1.6852934149815,-1.74338635188005e-09,27.9069995880127,22.0806453931659,-0.146698656790115,"Low","Normal","Normal","negative sigma anomaly"
"98",1.58851644026199,48.0909558075057,23.4397280908466,1.17053406798573,27.4370002746582,36.4609985351562,0.0803000032901764,120.445831115629,-1.7601087268599e-09,27.4370002746582,13.9873049211257,0.0843125937215277,"High","Normal","Normal","positive sigma anomaly"
"99",1.37600158873529,52.6221809815118,22.9936975603207,1.2269883636531,28.2129993438721,36.1640014648438,0.0876000002026558,85.9685396790188,-1.72230049509515e-09,28.2129993438721,19.0486811729558,-0.361717936804418,"High","warm","warm","negative sigma anomaly"
"100",2.48511330985849,47.560373591746,23.2605143639038,1.19232097873801,27.7339992523193,36.2389984130859,0.175200000405312,142.297099636793,-1.74488908596213e-09,27.7339992523193,3.70968181495134,-0.0949011332213345,"High","Normal","Normal","negative sigma anomaly"
"101",1.0978708295184,90.7269934156275,21.9662598922118,1.31915944840071,28.9769992828369,35.0750007629395,0.0803000032901764,-22.6176657329102,-1.60008496068795e-09,28.9769992828369,9.31025041389974,-1.38915560491328,"High","warm","warm","negative sigma anomaly"
"102",2.55491071045496,20.5463588983701,23.5760508886017,1.10056602041373,25.94700050354,36.2719993591309,1.12419998645782,178.186972627627,-1.72576762665756e-09,25.94700050354,11.5996062010814,0.22063539147657,"High","Normal","Normal","positive sigma anomaly"
"103",1.68020990951847,34.9787190013244,23.5849473228093,1.12046044595299,26.4260005950928,36.298999786377,0.299299985170364,201.680796367925,-1.74485813996012e-09,26.4260005950928,9.53407340373011,0.22953182568417,"High","Normal","Normal","positive sigma anomaly"
"104",2.73964738887718,25.1364433605939,23.7897237396868,1.13204340035829,26.9309997558594,36.5769996643066,0.474500000476837,147.128340085923,-1.793412840744e-09,26.9309997558594,4.73815123974553,0.434308242561677,"High","Normal","Normal","positive sigma anomaly"
"105",1.19153736548571,55.1436166261938,23.4971076415809,1.1803154530918,27.7339992523193,36.5419998168945,0.19709999859333,-15.3289143518572,-1.77941091628167e-09,27.7339992523193,11.9706667000087,0.141692144455781,"High","Normal","Normal","positive sigma anomaly"
"106",1.67925877216522,59.5983208581343,23.4172390596904,1.19728037044255,28.0370006561279,36.5719985961914,0.124099999666214,-6.39685335427304,-1.77833067651393e-09,28.0370006561279,6.59328763430906,0.0618235625652446,"High","warm","warm","positive sigma anomaly"
"107",0.998443952602411,62.7518304702785,23.1984795865692,1.24137447147036,28.7980003356934,36.6360015869141,0.0876000002026558,57.3550662683836,-1.77229473310418e-09,28.7980003356934,10.6819906022236,-0.156935910555923,"Low","warm","warm","negative sigma anomaly"
"108",2.66318778779427,36.3186085502407,23.5229334549784,1.17634135980269,27.6709995269775,36.5660018920898,0.131400004029274,-11.3343550570187,-1.78089988271862e-09,27.6709995269775,5.96384167638364,0.167517957853327,"High","Normal","Normal","positive sigma anomaly"
